t,ch1,ch2,
1.7600070e-03,-2.56000e+00,-1.30000e+01,
1.7800070e-03,-2.48000e+00,-1.30000e+01,
1.8000071e-03,-2.56000e+00,-1.30000e+01,
1.8200071e-03,-2.48000e+00,-1.26000e+01,
1.8400071e-03,-2.56000e+00,-1.26000e+01,
1.8600072e-03,-2.48000e+00,-1.26000e+01,
1.8800072e-03,-2.56000e+00,-1.26000e+01,
1.9000072e-03,-2.48000e+00,-1.26000e+01,
1.9200073e-03,-2.56000e+00,-1.24000e+01,
1.9400073e-03,-2.48000e+00,-1.26000e+01,
1.9600072e-03,-2.48000e+00,-1.22000e+01,
1.9800072e-03,-2.56000e+00,-1.24000e+01,
2.0000071e-03,-2.56000e+00,-1.22000e+01,
2.0200070e-03,2.40000e+00,-1.22000e+01,
2.0400069e-03,2.32000e+00,-1.22000e+01,
2.0600068e-03,2.32000e+00,-1.24000e+01,
2.0800068e-03,2.32000e+00,-1.24000e+01,
2.1000067e-03,2.40000e+00,-1.26000e+01,
2.1200066e-03,2.32000e+00,-1.26000e+01,
2.1400065e-03,2.32000e+00,-1.24000e+01,
2.1600064e-03,2.32000e+00,-1.26000e+01,
2.1800064e-03,2.40000e+00,-1.28000e+01,
2.2000063e-03,2.32000e+00,-1.26000e+01,
2.2200062e-03,2.40000e+00,-1.30000e+01,
2.2400061e-03,2.32000e+00,-1.30000e+01,
2.2600060e-03,2.32000e+00,-1.30000e+01,
2.2800060e-03,2.32000e+00,-1.30000e+01,
2.3000059e-03,2.40000e+00,-1.32000e+01,
2.3200058e-03,2.32000e+00,-1.32000e+01,
2.3400057e-03,2.32000e+00,-1.34000e+01,
2.3600056e-03,2.32000e+00,-1.34000e+01,
2.3800055e-03,2.32000e+00,-1.32000e+01,
2.4000055e-03,2.32000e+00,-1.34000e+01,
2.4200054e-03,2.40000e+00,-1.34000e+01,
2.4400053e-03,2.32000e+00,-1.34000e+01,
2.4600052e-03,2.40000e+00,-1.38000e+01,
2.4800051e-03,2.32000e+00,-1.38000e+01,
2.5000051e-03,2.32000e+00,-1.36000e+01,
2.5200050e-03,2.32000e+00,-1.38000e+01,
2.5400049e-03,-2.64000e+00,-1.36000e+01,
2.5600048e-03,-2.56000e+00,-1.38000e+01,
2.5800047e-03,-2.48000e+00,-1.34000e+01,
2.6000047e-03,-2.56000e+00,-1.34000e+01,
2.6200046e-03,-2.48000e+00,-1.34000e+01,
2.6400045e-03,-2.48000e+00,-1.34000e+01,
2.6600044e-03,-2.56000e+00,-1.32000e+01,
2.6800043e-03,-2.56000e+00,-1.32000e+01,
2.7000043e-03,-2.48000e+00,-1.30000e+01,
2.7200042e-03,-2.56000e+00,-1.32000e+01,
2.7400041e-03,-2.48000e+00,-1.30000e+01,
2.7600040e-03,-2.48000e+00,-1.30000e+01,
2.7800039e-03,-2.56000e+00,-1.30000e+01,
2.8000039e-03,-2.48000e+00,-1.30000e+01,
2.8200038e-03,-2.56000e+00,-1.26000e+01,
2.8400037e-03,-2.56000e+00,-1.28000e+01,
2.8600036e-03,-2.48000e+00,-1.26000e+01,
2.8800035e-03,-2.56000e+00,-1.26000e+01,
2.9000035e-03,-2.48000e+00,-1.26000e+01,
2.9200034e-03,-2.56000e+00,-1.26000e+01,
2.9400033e-03,-2.48000e+00,-1.22000e+01,
2.9600032e-03,-2.56000e+00,-1.22000e+01,
2.9800031e-03,-2.48000e+00,-1.22000e+01,
3.0000031e-03,-2.56000e+00,-1.22000e+01,
3.0200030e-03,2.40000e+00,-1.22000e+01,
3.0400029e-03,2.40000e+00,-1.22000e+01,
3.0600028e-03,2.24000e+00,-1.24000e+01,
3.0800027e-03,2.32000e+00,-1.24000e+01,
3.1000027e-03,2.40000e+00,-1.26000e+01,
3.1200026e-03,2.32000e+00,-1.26000e+01,
3.1400025e-03,2.40000e+00,-1.26000e+01,
3.1600024e-03,2.32000e+00,-1.26000e+01,
3.1800023e-03,2.40000e+00,-1.28000e+01,
3.2000022e-03,2.32000e+00,-1.26000e+01,
3.2200022e-03,2.32000e+00,-1.30000e+01,
3.2400021e-03,2.32000e+00,-1.30000e+01,
3.2600020e-03,2.32000e+00,-1.30000e+01,
3.2800019e-03,2.32000e+00,-1.30000e+01,
3.3000018e-03,2.32000e+00,-1.32000e+01,
3.3200018e-03,2.32000e+00,-1.32000e+01,
3.3400017e-03,2.40000e+00,-1.34000e+01,
3.3600016e-03,2.32000e+00,-1.34000e+01,
3.3800015e-03,2.32000e+00,-1.34000e+01,
3.4000014e-03,2.32000e+00,-1.34000e+01,
3.4200014e-03,2.32000e+00,-1.36000e+01,
3.4400013e-03,2.32000e+00,-1.34000e+01,
3.4600012e-03,2.32000e+00,-1.38000e+01,
3.4800011e-03,2.32000e+00,-1.34000e+01,
3.5000010e-03,2.32000e+00,-1.38000e+01,
3.5200010e-03,2.32000e+00,-1.38000e+01,
3.5400009e-03,-2.64000e+00,-1.36000e+01,
3.5600008e-03,-2.56000e+00,-1.38000e+01,
3.5800007e-03,-2.48000e+00,-1.36000e+01,
3.6000006e-03,-2.56000e+00,-1.34000e+01,
3.6200006e-03,-2.48000e+00,-1.34000e+01,
3.6400005e-03,-2.56000e+00,-1.34000e+01,
3.6600004e-03,-2.48000e+00,-1.32000e+01,
3.6800003e-03,-2.56000e+00,-1.32000e+01,
3.7000002e-03,-2.48000e+00,-1.32000e+01,
3.7200002e-03,-2.56000e+00,-1.30000e+01,
3.7400001e-03,-2.48000e+00,-1.32000e+01,
3.7600000e-03,-2.56000e+00,-1.30000e+01,
3.7799999e-03,-2.48000e+00,-1.30000e+01,
3.7999998e-03,-2.56000e+00,-1.30000e+01,
