t,ch1,ch2,
4.1999593e-03,2.32000e+00,4.00002e-01,
4.2999592e-03,2.32000e+00,-0.00000e+00,
4.3999590e-03,2.32000e+00,4.00002e-01,
4.4999588e-03,2.24000e+00,-0.00000e+00,
4.5999587e-03,2.24000e+00,4.00002e-01,
4.6999585e-03,2.32000e+00,-4.00002e-01,
4.7999583e-03,2.24000e+00,4.00002e-01,
4.8999581e-03,2.32000e+00,4.00002e-01,
4.9999580e-03,2.32000e+00,-0.00000e+00,
5.0999578e-03,-2.56000e+00,1.44000e+01,
5.1999576e-03,-2.56000e+00,1.44000e+01,
5.2999575e-03,-2.56000e+00,1.44000e+01,
5.3999573e-03,-2.56000e+00,1.44000e+01,
5.4999571e-03,-2.56000e+00,5.60000e+00,
5.5999570e-03,-2.56000e+00,2.00000e+00,
5.6999568e-03,-2.64000e+00,4.00002e-01,
5.7999566e-03,-2.56000e+00,4.00002e-01,
5.8999564e-03,-2.64000e+00,4.00002e-01,
5.9999563e-03,-2.56000e+00,4.00002e-01,
6.0999561e-03,-2.64000e+00,-0.00000e+00,
6.1999559e-03,-2.64000e+00,4.00002e-01,
6.2999558e-03,-2.56000e+00,-0.00000e+00,
6.3999556e-03,-2.56000e+00,-4.00002e-01,
6.4999554e-03,-2.64000e+00,4.00002e-01,
6.5999553e-03,-2.56000e+00,4.00002e-01,
6.6999551e-03,-2.64000e+00,-0.00000e+00,
6.7999549e-03,-2.56000e+00,4.00002e-01,
6.8999548e-03,-2.64000e+00,-0.00000e+00,
6.9999546e-03,-2.56000e+00,4.00002e-01,
7.0999544e-03,-2.64000e+00,-4.00002e-01,
7.1999542e-03,-2.64000e+00,4.00002e-01,
7.2999541e-03,-2.56000e+00,-4.00002e-01,
7.3999539e-03,-2.64000e+00,-0.00000e+00,
7.4999537e-03,-2.48000e+00,4.00002e-01,
7.5999536e-03,-2.56000e+00,4.00002e-01,
7.6999534e-03,-2.64000e+00,-0.00000e+00,
7.7999532e-03,-2.56000e+00,4.00002e-01,
7.8999531e-03,-2.64000e+00,-0.00000e+00,
7.9999529e-03,-2.56000e+00,4.00002e-01,
8.0999527e-03,-2.64000e+00,-0.00000e+00,
8.1999525e-03,-2.56000e+00,4.00002e-01,
8.2999524e-03,-2.56000e+00,-4.00002e-01,
8.3999522e-03,-2.56000e+00,4.00002e-01,
8.4999520e-03,-2.48000e+00,-4.00002e-01,
8.5999519e-03,-2.56000e+00,4.00002e-01,
8.6999517e-03,-2.56000e+00,-0.00000e+00,
8.7999515e-03,-2.56000e+00,-4.00002e-01,
8.8999514e-03,-2.48000e+00,4.00002e-01,
8.9999512e-03,-2.56000e+00,4.00002e-01,
9.0999510e-03,-2.48000e+00,-0.00000e+00,
9.1999508e-03,-2.56000e+00,4.00002e-01,
9.2999507e-03,-2.48000e+00,-0.00000e+00,
9.3999505e-03,-2.48000e+00,4.00002e-01,
9.4999503e-03,-2.56000e+00,-0.00000e+00,
9.5999502e-03,-2.48000e+00,4.00002e-01,
9.6999500e-03,-2.48000e+00,-4.00002e-01,
9.7999498e-03,-2.56000e+00,4.00002e-01,
9.8999497e-03,-2.40000e+00,-0.00000e+00,
9.9999495e-03,-2.56000e+00,4.00002e-01,
1.0099949e-02,2.32000e+00,-1.36000e+01,
1.0199949e-02,2.32000e+00,-1.36000e+01,
1.0299949e-02,2.32000e+00,-1.36000e+01,
1.0399949e-02,2.32000e+00,-1.36000e+01,
1.0499949e-02,2.40000e+00,-4.00002e-01,
1.0599948e-02,2.32000e+00,-4.00002e-01,
1.0699948e-02,2.40000e+00,4.00002e-01,
1.0799948e-02,2.40000e+00,-4.00002e-01,
1.0899948e-02,2.32000e+00,4.00002e-01,
1.0999948e-02,2.40000e+00,-4.00002e-01,
