t,ch1,ch2,
5.0718244e-04,2.28000e+00,2.48000e+00,
5.0718442e-04,2.28000e+00,2.56000e+00,
5.0718640e-04,2.28000e+00,2.48000e+00,
5.0718838e-04,2.36000e+00,2.48000e+00,
5.0719036e-04,2.36000e+00,2.40000e+00,
5.0719234e-04,2.28000e+00,2.48000e+00,
5.0719432e-04,2.20000e+00,2.56000e+00,
5.0719630e-04,2.28000e+00,2.48000e+00,
5.0719827e-04,2.36000e+00,2.48000e+00,
5.0720025e-04,2.28000e+00,2.40000e+00,
5.0720223e-04,2.20000e+00,2.48000e+00,
5.0720421e-04,2.20000e+00,2.48000e+00,
5.0720619e-04,2.20000e+00,2.48000e+00,
5.0720817e-04,2.20000e+00,2.48000e+00,
5.0721015e-04,2.20000e+00,2.48000e+00,
5.0721213e-04,2.20000e+00,2.48000e+00,
5.0721411e-04,2.04000e+00,2.48000e+00,
5.0721609e-04,2.12000e+00,2.48000e+00,
5.0721806e-04,2.12000e+00,2.48000e+00,
5.0722004e-04,2.04000e+00,2.40000e+00,
5.0722202e-04,1.96000e+00,2.48000e+00,
5.0722400e-04,1.88000e+00,2.56000e+00,
5.0722598e-04,1.88000e+00,2.48000e+00,
5.0722796e-04,1.80000e+00,2.48000e+00,
5.0722994e-04,1.72000e+00,2.48000e+00,
5.0723192e-04,1.56000e+00,2.48000e+00,
5.0723390e-04,1.48000e+00,2.48000e+00,
5.0723588e-04,1.40000e+00,2.48000e+00,
5.0723786e-04,1.24000e+00,2.48000e+00,
5.0723983e-04,1.16000e+00,2.40000e+00,
5.0724181e-04,1.00000e+00,2.48000e+00,
5.0724379e-04,8.40000e-01,2.48000e+00,
5.0724577e-04,6.00000e-01,2.40000e+00,
5.0724775e-04,4.40000e-01,2.48000e+00,
5.0724973e-04,3.60000e-01,2.40000e+00,
5.0725171e-04,1.20000e-01,2.48000e+00,
5.0725369e-04,-1.20000e-01,2.48000e+00,
5.0725567e-04,-3.60000e-01,2.48000e+00,
5.0725765e-04,-5.20000e-01,2.40000e+00,
5.0725963e-04,-7.60000e-01,2.40000e+00,
5.0726160e-04,-9.20000e-01,2.40000e+00,
5.0726358e-04,-1.08000e+00,2.48000e+00,
5.0726556e-04,-1.24000e+00,2.40000e+00,
5.0726754e-04,-1.32000e+00,2.32000e+00,
5.0726952e-04,-1.40000e+00,2.32000e+00,
5.0727150e-04,-1.56000e+00,2.32000e+00,
5.0727348e-04,-1.72000e+00,2.40000e+00,
5.0727546e-04,-1.72000e+00,2.32000e+00,
5.0727744e-04,-1.80000e+00,2.24000e+00,
5.0727942e-04,-1.80000e+00,2.24000e+00,
5.0728139e-04,-1.96000e+00,2.16000e+00,
5.0728337e-04,-2.12000e+00,2.24000e+00,
5.0728535e-04,-2.04000e+00,2.16000e+00,
5.0728733e-04,-2.12000e+00,2.08000e+00,
5.0728931e-04,-2.20000e+00,2.00000e+00,
5.0729129e-04,-2.12000e+00,2.00000e+00,
5.0729327e-04,-2.28000e+00,2.08000e+00,
5.0729525e-04,-2.28000e+00,1.84000e+00,
5.0729723e-04,-2.36000e+00,1.92000e+00,
5.0729921e-04,-2.28000e+00,1.92000e+00,
5.0730119e-04,-2.36000e+00,1.84000e+00,
5.0730316e-04,-2.36000e+00,1.84000e+00,
5.0730514e-04,-2.36000e+00,1.60000e+00,
5.0730712e-04,-2.44000e+00,1.68000e+00,
5.0730910e-04,-2.36000e+00,1.60000e+00,
5.0731108e-04,-2.44000e+00,1.60000e+00,
5.0731306e-04,-2.52000e+00,1.60000e+00,
5.0731504e-04,-2.60000e+00,1.44000e+00,
5.0731702e-04,-2.60000e+00,1.44000e+00,
5.0731900e-04,-2.52000e+00,1.36000e+00,
5.0732098e-04,-2.52000e+00,1.36000e+00,
5.0732295e-04,-2.60000e+00,1.36000e+00,
5.0732493e-04,-2.60000e+00,1.20000e+00,
5.0732691e-04,-2.60000e+00,1.28000e+00,
5.0732889e-04,-2.52000e+00,1.12000e+00,
5.0733087e-04,-2.60000e+00,1.12000e+00,
5.0733285e-04,-2.60000e+00,1.20000e+00,
5.0733483e-04,-2.60000e+00,9.60000e-01,
5.0733681e-04,-2.60000e+00,9.60000e-01,
5.0733879e-04,-2.52000e+00,9.60000e-01,
5.0734077e-04,-2.52000e+00,8.80000e-01,
5.0734275e-04,-2.60000e+00,8.80000e-01,
5.0734472e-04,-2.68000e+00,8.00000e-01,
5.0734670e-04,-2.68000e+00,8.00000e-01,
5.0734868e-04,-2.60000e+00,7.20000e-01,
5.0735066e-04,-2.68000e+00,6.40000e-01,
5.0735264e-04,-2.60000e+00,6.40000e-01,
5.0735462e-04,-2.68000e+00,6.40000e-01,
5.0735660e-04,-2.68000e+00,5.60000e-01,
5.0735858e-04,-2.60000e+00,4.00000e-01,
5.0736056e-04,-2.60000e+00,4.80000e-01,
5.0736254e-04,-2.68000e+00,4.80000e-01,
5.0736452e-04,-2.68000e+00,4.00000e-01,
5.0736649e-04,-2.68000e+00,3.20000e-01,
5.0736847e-04,-2.60000e+00,3.20000e-01,
5.0737045e-04,-2.60000e+00,3.20000e-01,
5.0737243e-04,-2.68000e+00,3.20000e-01,
5.0737441e-04,-2.60000e+00,1.60000e-01,
5.0737639e-04,-2.68000e+00,2.40000e-01,
5.0737837e-04,-2.60000e+00,7.99999e-02,
5.0738035e-04,-2.68000e+00,1.60000e-01,
5.0738233e-04,-2.68000e+00,1.60000e-01,
5.0738431e-04,-2.68000e+00,7.99999e-02,
5.0738628e-04,-2.68000e+00,7.99999e-02,
5.0738826e-04,-2.68000e+00,-7.99999e-02,
5.0739024e-04,-2.68000e+00,-0.00000e+00,
5.0739222e-04,-2.68000e+00,-7.99999e-02,
5.0739420e-04,-2.68000e+00,-7.99999e-02,
5.0739618e-04,-2.68000e+00,-1.60000e-01,
5.0739816e-04,-2.60000e+00,-2.40000e-01,
5.0740014e-04,-2.60000e+00,-1.60000e-01,
5.0740212e-04,-2.68000e+00,-1.60000e-01,
5.0740410e-04,-2.68000e+00,-3.20000e-01,
5.0740608e-04,-2.68000e+00,-2.40000e-01,
5.0740805e-04,-2.60000e+00,-4.00000e-01,
5.0741003e-04,-2.68000e+00,-3.20000e-01,
5.0741201e-04,-2.68000e+00,-3.20000e-01,
5.0741399e-04,-2.68000e+00,-4.00000e-01,
5.0741597e-04,-2.68000e+00,-4.00000e-01,
5.0741795e-04,-2.60000e+00,-5.60000e-01,
5.0741993e-04,-2.68000e+00,-5.60000e-01,
5.0742191e-04,-2.68000e+00,-4.80000e-01,
5.0742389e-04,-2.68000e+00,-5.60000e-01,
5.0742587e-04,-2.68000e+00,-5.60000e-01,
5.0742785e-04,-2.60000e+00,-7.20000e-01,
5.0742982e-04,-2.60000e+00,-7.20000e-01,
5.0743180e-04,-2.68000e+00,-6.40000e-01,
5.0743378e-04,-2.68000e+00,-7.20000e-01,
5.0743576e-04,-2.68000e+00,-7.20000e-01,
5.0743774e-04,-2.60000e+00,-8.80000e-01,
5.0743972e-04,-2.68000e+00,-8.80000e-01,
5.0744170e-04,-2.68000e+00,-8.00000e-01,
5.0744368e-04,-2.76000e+00,-8.00000e-01,
5.0744566e-04,-2.68000e+00,-9.60000e-01,
5.0744764e-04,-2.60000e+00,-1.04000e+00,
5.0744961e-04,-2.68000e+00,-9.60000e-01,
5.0745159e-04,-2.68000e+00,-8.80000e-01,
5.0745357e-04,-2.68000e+00,-1.04000e+00,
5.0745555e-04,-2.68000e+00,-9.60000e-01,
5.0745753e-04,-2.68000e+00,-1.20000e+00,
5.0745951e-04,-2.68000e+00,-1.12000e+00,
5.0746149e-04,-2.68000e+00,-1.04000e+00,
5.0746347e-04,-2.68000e+00,-1.12000e+00,
5.0746545e-04,-2.68000e+00,-1.12000e+00,
5.0746743e-04,-2.60000e+00,-1.28000e+00,
5.0746941e-04,-2.60000e+00,-1.28000e+00,
5.0747138e-04,-2.68000e+00,-1.20000e+00,
5.0747336e-04,-2.68000e+00,-1.36000e+00,
5.0747534e-04,-2.68000e+00,-1.28000e+00,
5.0747732e-04,-2.68000e+00,-1.36000e+00,
5.0747930e-04,-2.60000e+00,-1.44000e+00,
5.0748128e-04,-2.68000e+00,-1.36000e+00,
5.0748326e-04,-2.68000e+00,-1.44000e+00,
5.0748524e-04,-2.68000e+00,-1.52000e+00,
5.0748722e-04,-2.60000e+00,-1.60000e+00,
